happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
78.3381908789,75.542476884,24.8388223031,1.61411885111,111.925292748,-68.2345331302,-23.5653335059,75.6361530606,38.7766790758,-74.4157428368,18.0739148535
79.2409423859,76.3926342617,25.1103373678,1.62437122642,113.160113802,-69.0161348515,-23.8332131917,76.4994910622,39.2157802941,-75.2627822721,18.2734317469
79.9293176477,77.0045029931,25.1970183152,1.64231534359,113.963103245,-69.7688954421,-24.2080462261,77.2092772208,39.5735359572,-76.0095348362,18.2991442149
81.2885098069,78.2966892144,25.6253517158,1.66392425009,115.857413015,-70.9408677007,-24.6046222434,78.513023198,40.2440702721,-77.2962487533,18.6042237678
81.5202362468,78.5703122588,25.7584997089,1.66076199425,116.305010884,-71.12134874,-24.6402231048,78.7299782473,40.3646631351,-77.520253194,18.7276907286
80.2302324786,77.3071412747,25.3086582216,1.63341234618,114.391975741,-70.0536346347,-24.310917736,77.5026255729,39.7289165547,-76.3252762852,18.395837474
80.5823647314,77.6060147628,25.3741644162,1.64669813507,114.799420385,-70.3696534181,-24.4569782246,77.8427117045,39.8985665002,-76.6600916446,18.4370318026
84.992639369,81.8345417145,26.7206303514,1.74173549919,121.026403455,-74.3046916339,-25.8494030192,82.1173049962,42.0898067961,-80.9008721589,19.3993099725
86.1137646781,82.8667823841,27.012717494,1.77184533343,122.513497363,-75.309779284,-26.2499654131,83.1953416777,42.645650295,-81.978961292,19.597856691
87.9820206512,84.7079652117,27.5889597106,1.79249785558,125.252124878,-77.0019979173,-26.9178099432,85.0310261245,43.5841469982,-83.804342646,20.0278221999
87.9820206512,84.7079652117,27.5889597106,1.79249785558,125.252124878,-77.0019979173,-26.9178099432,85.0310261245,43.5841469982,-83.804342646,20.0278221999
88.8180641611,85.556266603,27.9068241225,1.81172864447,126.533085516,-77.7231203932,-27.1296536988,85.8308661757,44.0063209211,-84.6017537649,20.2758955332
90.7720052148,87.3943588598,28.472587106,1.8555308921,129.217652315,-79.4463087797,-27.761729616,87.7159022611,44.9734155981,-86.4663959422,20.6722010461
92.0431316047,88.6067066396,28.8620252787,1.88524227458,130.980986269,-80.5461358879,-28.1390803227,88.9303651853,45.5967015951,-87.6568156534,20.9574260464
92.9830476576,89.5032723892,29.1513892579,1.91164119416,132.30801162,-81.3521463825,-28.4194355372,89.8349612263,46.0564816119,-88.5343545786,21.159832224
93.0060303946,89.5267868195,29.1580931027,1.91197425217,132.341626167,-81.3752065076,-28.4319501137,89.8577600844,46.0681724776,-88.5570781372,21.1649615905
92.7819573246,89.3118108709,29.0873163418,1.90842657748,132.024980826,-81.1792370373,-28.3677660448,89.6406061726,45.9580923552,-88.3448922721,21.1129519453
