happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
87.0072951674,83.8057586034,27.4657017221,1.79002915131,124.035319579,-75.887803519,-26.2818378435,84.0161848343,43.0691950105,-82.7062477445,19.9436185608
87.3782534017,84.1486976028,27.5554657928,1.79386915546,124.514278371,-76.2390162418,-26.4215236413,84.3787715297,43.2513564057,-83.071766674,20.0116474017
85.3328796358,82.1580744479,26.866225637,1.75232045319,121.543265555,-74.477488033,-25.857910172,82.4091924582,42.2405671892,-81.1412755385,19.508857546
89.2082937245,85.857194024,28.0170336682,1.83671453932,126.972837417,-77.9562165574,-27.1058767834,86.1717750591,44.16670035,-84.8797919684,20.3236320069
89.6230503805,86.2239655865,28.1088603973,1.85218469724,127.483043966,-78.3412128855,-27.2779877798,86.5637559662,44.3746199519,-85.2836976421,20.3834854629
90.4118616737,87.0112385501,28.3441135564,1.85106893456,128.644306227,-79.1035872528,-27.6287166404,87.3680201926,44.7764532942,-86.0880339257,20.5639206155
88.8921183669,85.5397833467,27.8475903449,1.8182850267,126.45625443,-77.792947668,-27.1906639857,85.9069186453,44.0225555743,-84.6499880474,20.2011508986
90.5510597959,87.1518033667,28.4088160067,1.85478767525,128.856738977,-79.2281960044,-27.6469166195,87.5033429338,44.8444982697,-86.2163038653,20.6189692887
91.8345593043,88.342962115,28.7580134383,1.88679179064,130.586010792,-80.3660326002,-28.0873503264,88.7365342789,45.4808640506,-87.4437955482,20.858747611
91.6681929658,88.1801579272,28.6769166898,1.88725669922,130.310037982,-80.2330477925,-28.0552488515,88.5700657889,45.4000228802,-87.2839351095,20.7992023821
92.6081090187,89.0767236768,28.9662806689,1.9136556188,131.637063333,-81.0390582872,-28.335604066,89.4746618298,45.859802897,-88.1614740347,21.0016085596
91.4175595053,87.9598579017,28.614470169,1.88909189725,129.990179128,-80.0066168143,-27.9823081408,88.3222251538,45.2787627299,-87.040879033,20.7507887678
91.4175595053,87.9598579017,28.614470169,1.88909189725,129.990179128,-80.0066168143,-27.9823081408,88.3222251538,45.2787627299,-87.040879033,20.7507887678
93.6270253635,90.1031661516,29.28713716,1.93211356049,133.165377711,-81.9632246852,-28.6817623911,90.466559865,46.3745058969,-89.1559150478,21.2455529405
93.6270253635,90.1031661516,29.28713716,1.93211356049,133.165377711,-81.9632246852,-28.6817623911,90.466559865,46.3745058969,-89.1559150478,21.2455529405
94.8624056526,91.2986697982,29.6487156605,1.95717218772,134.909765042,-83.0729498604,-29.0800581988,91.6702027785,46.9872581942,-90.3415344972,21.5089112725
95.5383747969,91.9759991389,29.838959707,1.95720656861,135.915355201,-83.7250180536,-29.4012649294,92.3576017657,47.3331189567,-91.0288295274,21.6449071321
95.5383747969,91.9759991389,29.838959707,1.95720656861,135.915355201,-83.7250180536,-29.4012649294,92.3576017657,47.3331189567,-91.0288295274,21.6449071321
92.8853326534,89.4282701779,29.0226217809,1.8998664352,132.143697637,-81.4108405448,-28.6064349533,89.8014082656,46.0219181301,-88.5121256795,21.0631355907
92.5573132913,89.1017233793,28.9109228547,1.8941736398,131.66021155,-81.1725533874,-28.5357691882,89.5062993278,45.8637647231,-88.2363417394,20.9649617868
92.5753358218,89.095223725,28.9098425637,1.88889704757,131.645183486,-81.1758320295,-28.5417223889,89.5132507725,45.8648637703,-88.2363671422,20.9596276278
91.953056857,88.4704320997,28.6928725917,1.87839270741,130.694494945,-80.6580420338,-28.3923570751,88.9081574237,45.5561795816,-87.6517419893,20.7958375374
93.0640307751,89.5109782392,28.9839388223,1.90211340405,132.199198016,-81.6472749328,-28.760498082,89.9820931422,46.0999826445,-88.7133160276,21.0080105938
93.8878622259,90.3208644768,29.2711194922,1.91718773817,133.412388256,-82.3506251135,-28.974882099,90.7761538623,46.5031744996,-89.4911483116,21.2326258689
94.8169644209,91.2089353856,29.5727835654,1.93572440144,134.724898457,-83.1427374129,-29.2539459413,91.6640142421,46.9589960712,-90.3645783753,21.4528112899
94.2508232106,90.687640586,29.4355298842,1.92111227173,133.997479642,-82.610543443,-29.0416396325,91.1023055064,46.6744330408,-89.8029371895,21.3737132632
93.3406094195,89.7944824189,29.1044998067,1.90382791271,132.65011214,-81.8667302527,-28.8200782939,90.2352896091,46.2279411597,-88.9633956654,21.1258920151
