happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
24.6302777495,23.7100229327,7.80320211954,0.515684008431,35.1599121532,-21.3594657973,-7.2615093494,23.7362331302,12.1581000334,-23.3166006103,5.68190240186
24.340443554,23.4083658842,7.66853737999,0.510471031637,34.6626528855,-21.1479304135,-7.2162389738,23.4755296012,12.019780511,-23.0674124141,5.56658193844
22.0121239803,21.1881684825,6.95653026503,0.457676503,31.3973958208,-19.0952498235,-6.49298876457,21.2237369972,10.8668315447,-20.8453058245,5.05881745073
26.883532941,25.8105067641,8.43508349566,0.570320772611,38.1981976293,-23.3203116705,-7.97650386937,25.9080649955,13.2751028579,-25.4549904478,6.10130609721
25.5067227425,24.4981041484,8.01825753026,0.543882964044,36.2660152863,-22.1148685577,-7.55641026163,24.5701644807,12.5964500647,-24.143656494,5.80608564406
22.9897853342,22.0690423168,7.20673355142,0.492868205329,32.6493432684,-19.9522123759,-6.82984241039,22.1578128461,11.3556595365,-21.7723312737,5.21178505856
21.4700420274,20.5975871133,6.7102103399,0.460084297469,30.4612914713,-18.6415727911,-6.39178975577,20.6967112988,10.6017618167,-20.3342853954,4.84901534163
21.0593419471,20.2018287944,6.58870622041,0.452066179758,29.8719834558,-18.2828625949,-6.26433563593,20.2987393684,10.3989636479,-19.9407322437,4.75829664887
20.3889004017,19.554895286,6.37214066843,0.440268047507,28.916688471,-17.6975108041,-6.07269342568,19.6468946281,10.0682347517,-19.3035817493,4.60176945817
18.9514076733,18.1797433183,5.90160574714,0.411021573622,26.8773817072,-16.4646988883,-5.66324124402,18.2659632138,9.36410758439,-17.9533015995,4.25699922895
19.4048285231,18.6248591518,6.06566500578,0.42217335946,27.5466136711,-16.8482619418,-5.78101126868,18.7015379094,9.58684508024,-18.3772382086,4.38304782799
20.0626711916,19.3021537866,6.24824724791,0.421689146957,28.5242554106,-17.5241714934,-6.12864202034,19.3846130954,9.93610364521,-19.0840753971,4.50686576479
23.4441799523,22.5424670808,7.29875228978,0.49154448077,33.3158715248,-20.4450377151,-7.14245548075,22.6389190891,11.6113897263,-22.2890915602,5.25453290377
23.4880212251,22.5858321112,7.31618013965,0.492934493347,33.3812610224,-20.4804499215,-7.15219996715,22.6805614628,11.6327318454,-22.3290616349,5.26827445166
25.7457755834,24.768939448,8.04820131161,0.539059464856,36.6264510238,-22.4468287661,-7.81226571106,24.8527604709,12.7525031138,-24.4710390599,5.79916718842
25.7257098341,24.7498427057,8.04185028689,0.538666267046,36.5981178516,-22.4294943072,-7.80621321467,24.8334398374,12.7426672053,-24.4518997695,5.79465259715
31.7506315205,30.5764094046,9.95319085438,0.651132210074,45.256595715,-27.6943157895,-9.68087201103,30.6634900768,15.7328467582,-30.1912753266,7.18023344161
32.111592933,30.9268661212,10.0670329958,0.65675564767,45.7771478502,-28.0128422356,-9.7899785001,31.0139985327,15.9117123518,-30.5364242212,7.26497415861
32.749389392,31.6071237456,10.3958216014,0.663664967618,46.8527171998,-28.491153707,-9.87823050396,31.619600768,16.2271068102,-31.1177353982,7.53825078726
33.9598632242,32.8357710871,10.8320347833,0.676753451134,48.7387671779,-29.5935092931,-10.2990587606,32.836372204,16.8388865312,-32.3170355442,7.87520907881
36.8832897241,35.7105155942,11.854315901,0.731308884584,53.0728220418,-32.0697518265,-11.0627055462,35.6460924485,18.2818989133,-35.0640744208,8.65258490315
35.2562780805,34.1282567521,11.3338103544,0.699592940678,50.7088085893,-30.6545833218,-10.5931644392,34.0702841218,17.4761556876,-33.5172168515,8.2744890947
36.6723788898,35.4925522533,11.7772607716,0.740151333505,52.703215057,-31.8921553747,-11.0008634337,35.4303599942,18.172203656,-34.8489617832,8.60983986042
37.9117648376,36.7263166384,12.1462722134,0.750600250624,54.5124754657,-33.0416620629,-11.4890671153,36.6615655235,18.7975862669,-36.0755014752,8.88883720296
38.3609862214,37.1595585673,12.2785040456,0.758199831144,55.1576273146,-33.4422038225,-11.6364382806,37.0985935469,19.0198404108,-36.5101945223,8.99170466722
39.300158473,38.0760340676,12.60423848,0.769840051651,56.5494170216,-34.2549566047,-11.8951277985,37.9899184373,19.4814430811,-37.3904385897,9.24204975575
40.2658176747,38.9965787816,12.8801979902,0.793023136529,57.8983370228,-35.1142789898,-12.1871624156,38.9223461186,19.9586368345,-38.3084790609,9.43936160861
37.2128698532,36.0879106145,11.9106711945,0.727807516791,53.5730519534,-32.5533287395,-11.3149590936,36.0189480171,18.4573884941,-35.463249298,8.73682579744
38.6135346322,37.4689889131,12.3964043119,0.750367127986,55.6506814337,-33.7489926327,-11.704785315,37.3679176356,19.1530510332,-36.7901542559,9.10617163861
42.94357651,41.5253987272,13.6515778445,0.857107808685,61.5538937009,-37.5295540008,-13.0922551493,41.5248530638,21.2907788748,-40.8904201083,9.978507737
44.2549218997,42.7554597008,14.0094037515,0.888614803015,63.3245112803,-38.7357451474,-13.5483534071,42.807636025,21.9445200834,-42.1687196284,10.21192471
44.776414413,43.2792470496,14.224772386,0.901219287205,64.1272727134,-39.1590176397,-13.6617774892,43.3053798636,22.2006754685,-42.6498833189,10.3804267612
45.7358725773,44.222900731,14.5633888011,0.917693177278,65.5491885554,-39.9672856414,-13.9116140364,44.2249264288,22.6764514795,-43.5507533977,10.6332139632
45.2824517275,43.7777848975,14.3993295425,0.90654139144,64.8799565915,-39.5837225879,-13.7938440117,43.7893517333,22.4537139836,-43.1268167885,10.5071653641
47.0411786403,45.4508941232,14.942763028,0.936618873253,67.3394557275,-41.1090536629,-14.319300382,45.4751019996,23.3156977546,-44.7846856059,10.9011007476
49.7553625597,47.9869431186,15.7332659258,1.01737562458,71.0224807629,-43.5012552221,-15.1223662794,48.078023555,24.6559647932,-47.365495504,11.4492854304
48.6786065874,46.9639817401,15.428256308,0.98779059296,69.5118936432,-42.5673811466,-14.7770411392,47.0374461596,24.119118331,-46.343010494,11.2449202461
49.4980977736,47.7978761959,15.7402301909,0.992781268489,70.7830855933,-43.2438959157,-14.9791991731,47.8295851246,24.5278436897,-47.1217204794,11.4955471658
49.2124812348,47.4894258805,15.5904637362,0.987216272251,70.2847312309,-43.0464563242,-14.9601878605,47.5634593021,24.3822945475,-46.8727497003,11.3814207063
51.0843567944,49.2597545721,16.1524931424,1.033285969,72.8802276717,-44.6731146925,-15.5443010038,49.364646981,25.3058422128,-48.6456109381,11.7853847518
49.3510384471,47.5461153887,15.5433408692,1.01571621379,70.2818950132,-43.235132843,-15.0326848139,47.6934365022,24.4482076997,-47.0357545455,11.3298727235
50.0618944145,48.1622265343,15.670560554,1.03540050888,71.1288000874,-43.904247167,-15.3337676635,48.3810886502,24.8030698513,-47.731437703,11.3905874644
50.2959039437,48.3564545323,15.7021772304,1.04073359679,71.3837126238,-44.1451989276,-15.4465975004,48.6113918503,24.9136942469,-47.9658650479,11.4225616746
47.0210264794,45.1570455331,14.5958718331,0.968020717527,66.5908529738,-41.3182306108,-14.5232649665,45.4472545718,23.2933868496,-44.8633744795,10.5807443007
44.5725419093,42.7462088491,13.7440222472,0.924172548534,62.9553510993,-39.2419754103,-13.8718065533,43.0917595675,22.0842826359,-42.5558307532,9.9346045881
45.9670204689,44.0435587338,14.1415060172,0.951822517071,64.8625315739,-40.4782098174,-14.3390307537,44.4436506529,22.7753828851,-43.8978902035,10.2062454091
46.3365292529,44.3896096323,14.2465034667,0.956610021453,65.3468264863,-40.7844819139,-14.4516244169,44.7865630715,22.9561151563,-44.2342783447,10.2737241484
44.8762923145,42.9330006716,13.8083762171,0.948451432162,63.1980265627,-39.42586142,-13.8838291308,43.3399541348,22.2172281209,-42.7817051363,9.93039056587
44.9193408007,42.9756118442,13.8214310866,0.949177687982,63.2599742825,-39.466256004,-13.9023962036,43.3820736265,22.2387548951,-42.8235679853,9.94003452366
42.3125167222,40.4895338142,13.0159253342,0.890836452772,59.603202051,-37.1776614363,-13.1147370376,40.8753160118,20.9513401861,-40.353471949,9.36345805199
43.0120823284,41.1648254994,13.1999202554,0.907458391765,60.5831329548,-37.8314171072,-13.3946798348,41.5659740891,21.3016398955,-41.041348816,9.49537000963
40.304882475,38.5810148266,12.3896995463,0.841850000174,56.8035561873,-35.4039572663,-12.5311195207,38.9310603658,19.9548224159,-38.4371603957,8.9308790777
40.1596637343,38.4145369168,12.2718959542,0.844742214022,56.4986472108,-35.3353530072,-12.5456416034,38.8050542944,19.8817480826,-38.3150141775,8.82940615982
35.9844598913,34.541666218,11.0571710032,0.724688724274,50.8744716798,-31.7288321259,-11.2997706196,34.8315975397,17.8307829476,-34.3975708861,7.99075661991
35.0300095358,33.6278403309,10.7535369882,0.699789832392,49.5432892744,-30.8846873008,-11.0065152551,33.8997060975,17.3557008538,-33.4790760514,7.78050197144
34.067720588,32.6802795756,10.4108629359,0.683548756527,48.1134069357,-30.0761235677,-10.7584087161,32.9776446322,16.8786629602,-32.576068159,7.52417253498
35.4431788476,33.9854326788,10.8126685313,0.713949506629,50.0184132697,-31.3178956107,-11.2141793698,34.3147811604,17.5619957477,-33.9070262764,7.8003606298
38.0924227368,36.5376244431,11.6681733177,0.76499503812,53.8121377349,-33.6140008649,-11.9895661751,36.8647870213,18.8662566759,-36.4119569812,8.43727164119
37.3384285028,35.8219824342,11.4282754068,0.756129160046,52.7659635108,-32.986048299,-11.7842855981,36.1497517328,18.5013319419,-35.7163205802,8.25764197577
33.4322862924,32.1005014896,10.2575631472,0.664120545591,47.3411887244,-29.4659797102,-10.4997084344,32.3421843384,16.5473784802,-31.927869281,7.45426044508
32.840087278,31.5353986379,10.0739965553,0.664724780158,46.5095995031,-28.9539527947,-10.3155814949,31.7753094953,16.2516135688,-31.3595715192,7.32277674154
31.7331462133,30.4487036729,9.70316264545,0.647619848833,44.8831766926,-27.9962542459,-10.0069580089,30.7089230684,15.7012267097,-30.3065319125,7.04337370603
30.4045372177,29.1548496794,9.2793162065,0.619146080305,42.9608125335,-26.8181049897,-9.60395821177,29.4160487022,15.0438002647,-29.0304412876,6.71977352477
30.019853764,28.8245764535,9.19480443476,0.609183962524,42.5042424058,-26.4844920431,-9.45515688655,29.0498341481,14.8542055152,-28.6674259514,6.67585191989
26.428494274,25.3949681379,8.1088627587,0.528120062114,37.4662677339,-23.2661118583,-8.29799248306,25.5637729836,13.0699651362,-25.2010262343,5.90095956365
25.0903482694,24.1609097932,7.7642693228,0.497363881457,35.6931108054,-22.0592354709,-7.82355790358,24.2694662573,12.406130237,-23.9097232158,5.67193425349
21.7845995679,20.944574998,6.71749218487,0.447464885423,30.9151765269,-19.1342049218,-6.74626119178,21.0528503962,10.7635063665,-20.734061712,4.89719851545
