happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
40.6224449098,39.1326377511,12.8743807243,0.884451900963,57.8945761203,-35.4339093795,-12.2001429743,39.2664065127,20.070995983,-38.5771051657,9.41145649605
42.011493055,40.4763852076,13.3282243181,0.914419903172,59.8965812118,-36.635903474,-12.5950311761,40.6057405635,20.7562695748,-39.8923707653,9.75050419766
42.011493055,40.4763852076,13.3282243181,0.914419903172,59.8965812118,-36.635903474,-12.5950311761,40.6057405635,20.7562695748,-39.8923707653,9.75050419766
41.1185637065,39.5305750367,12.9929037605,0.925716078097,58.4077312479,-35.8175298388,-12.2940637038,39.7224662111,20.3032030859,-39.0117648169,9.47270511749
44.3415950071,42.6037435545,13.9965368583,1.00582923423,62.9310267941,-38.5999942216,-13.2625574955,42.825473649,21.8882615806,-42.0498644021,10.2035110747
44.7152601653,42.9330344691,14.0700695256,1.01694931258,63.3873844174,-38.9655617397,-13.4168023582,43.1856954696,22.0754239539,-42.4159619278,10.2316454952
45.7494415911,43.9295513918,14.3976747165,1.04160840144,64.8592847214,-39.8794962308,-13.7317149287,44.1775287426,22.5889144793,-43.4000612653,10.4733076581
43.8733618816,42.0997544037,13.7650054334,1.00557921187,62.1228001966,-38.2709500015,-13.2224614955,42.3698354248,21.663504915,-41.6321220086,10.0021862145
44.687341419,42.8708062443,13.9912626754,1.02311062402,63.2442057227,-39.0219210356,-13.5005771489,43.1702542836,22.0626919754,-42.418983314,10.1717611237
45.8783336874,43.9853142602,14.3115494016,1.05200133049,64.842228103,-40.1205326305,-13.9190144134,44.3374595874,22.6570682992,-43.582626102,10.3778447213
43.2678871461,41.5526820645,13.5786946173,0.991682774358,61.3273960305,-37.8150571843,-13.0688762229,41.8155954928,21.3773162493,-41.1091480866,9.87475626075
38.9245884447,37.4835982626,12.3196090741,0.881488515738,55.3947199497,-34.0131049267,-11.6729691249,37.6365949579,19.2353507955,-36.9877973329,8.98688950153
40.0360618986,38.5615975486,12.6876953265,0.903840870706,56.9945592434,-34.9790435412,-11.9942341671,38.7141866631,19.7824021955,-38.0399264892,9.25972305084
37.5711088691,36.2076244577,11.9061841573,0.839531395662,53.5288370894,-32.8366201224,-11.2511008786,36.3391935681,18.5675952884,-35.7098397486,8.69034696995
38.4971930322,37.1474001842,12.3014764794,0.85227337115,54.993972711,-33.5657970093,-11.4205132339,37.2127102423,19.0152813447,-36.5474647072,9.01507475169
36.5697089331,35.2477099941,11.6307247695,0.816293013815,52.1335741775,-31.9185072928,-10.8980589919,35.3554469999,18.0613795071,-34.7236088748,8.50556527065
33.6737191223,32.471988106,10.7471024184,0.747340242735,48.051799814,-29.3465001255,-9.99177137344,32.5351343484,16.6253397843,-31.9455419547,7.87253754233
34.9800351048,33.7228127322,11.1380331124,0.772406365823,49.9025040133,-30.502183482,-10.386418601,33.8005605896,17.2702124327,-33.1867976206,8.15097270118
35.7894695872,34.5255324842,11.4494112799,0.791333170824,51.1142572243,-31.1755485485,-10.5842526224,34.5748297632,17.6684768727,-33.9421785375,8.3897702409
36.1038526211,34.7857724621,11.5120404316,0.801210052798,51.4615534094,-31.4514745565,-10.7145085634,34.8684590144,17.8231757044,-34.2343765772,8.41257693594
36.6224202657,35.2617160813,11.6756291366,0.824654707758,52.1481411668,-31.9049930481,-10.8749735692,35.3634926078,18.0786522889,-34.7151887424,8.52063044669
35.8954892972,34.5540465252,11.422050853,0.809994588924,51.095851634,-31.288377375,-10.6844933968,34.6663748068,17.7202346011,-34.0280589312,8.33226046175
34.7685681069,33.4532629793,11.0315280017,0.78173888034,49.4517725975,-30.3105906421,-10.3672935111,33.5787580988,17.165962395,-32.9638149834,8.03253486259
34.7685681069,33.4532629793,11.0315280017,0.78173888034,49.4517725975,-30.3105906421,-10.3672935111,33.5787580988,17.165962395,-32.9638149834,8.03253486259
34.7685681069,33.4532629793,11.0315280017,0.78173888034,49.4517725975,-30.3105906421,-10.3672935111,33.5787580988,17.165962395,-32.9638149834,8.03253486259
34.2226961842,32.9295528592,10.8591063599,0.773096271024,48.6803822578,-29.8331828412,-10.2109325476,33.0497421693,16.897792516,-32.4469018792,7.90583242121
32.2094706582,31.0085939405,10.2877200132,0.731663190872,45.8907778764,-28.0122545193,-9.49103273467,31.0735625046,15.8941962609,-30.4947697631,7.51197399955
34.4570985422,33.1403252908,10.9330419689,0.785485793592,48.9773860455,-30.0292659484,-10.2252726947,33.2620202365,17.0105632812,-32.6588153158,7.95605334955
33.8559764833,32.5651945762,10.7455220519,0.771059516231,48.1276015122,-29.4984669055,-10.039696743,32.6800157202,16.7145160949,-32.0866816844,7.82353391092
35.646122587,34.3122185172,11.3507945025,0.805405541134,50.7410943407,-31.032420628,-10.5238197659,34.4049408092,17.5972906875,-33.7729105032,8.27479850929
35.646122587,34.3122185172,11.3507945025,0.805405541134,50.7410943407,-31.032420628,-10.5238197659,34.4049408092,17.5972906875,-33.7729105032,8.27479850929
35.8042191848,34.4471870879,11.3861866168,0.809997767361,50.9198841216,-31.174437604,-10.587454327,34.5534568067,17.6699311716,-33.9233382596,8.2969568957
43.0904791622,41.3602055528,13.5455424579,0.986054713074,61.0304534645,-37.6131806361,-12.8984535063,41.6058813508,21.2713042427,-40.8712489186,9.82291826817
43.0904791622,41.3602055528,13.5455424579,0.986054713074,61.0304534645,-37.6131806361,-12.8984535063,41.6058813508,21.2713042427,-40.8712489186,9.82291826817
42.2721390641,40.566038006,13.270164183,0.966084523541,59.850207125,-36.9094584852,-12.6729559548,40.819880745,20.8669111207,-40.1019945161,9.61839007361
42.6717557353,40.9411091514,13.3840922356,0.975509202063,60.3989847931,-37.2616249244,-12.8038573628,41.2073998842,21.0637475786,-40.4824839095,9.69570791906
45.3965441432,43.5281542287,14.1851527642,1.04078342518,64.173897207,-39.6636536407,-13.6609626711,43.8480111014,22.4109624755,-43.0835396349,10.2534452481
45.6900966483,43.8050562971,14.2697889631,1.0487717552,64.579089809,-39.9293414088,-13.7575175137,44.133294978,22.5553206867,-43.3640603562,10.3099237464
44.8782468959,43.015474445,13.9924544776,1.03306521575,63.3905965488,-39.2578590396,-13.5622436196,43.3631382643,22.1538930461,-42.6162772758,10.1053694946
45.6039704812,43.7344233545,14.2012615477,1.03456142349,64.4544576778,-39.9538198689,-13.8765356878,44.0958264977,22.5221486029,-43.3472579299,10.2538016527
47.5574738854,45.5545056895,14.7316889753,1.0909807694,67.0455765725,-41.7147944825,-14.5384050029,46.0053707676,23.4923816794,-45.2338288025,10.5969439295
48.8176192216,46.7220834969,15.0671755823,1.11867888032,68.7116476676,-42.8523591367,-14.9793902,47.2305002152,24.116805382,-46.4520146547,10.8140151084
51.1688789809,48.964982852,15.7923311271,1.16863046846,72.0205101377,-44.8899003125,-15.6908003478,49.4901777595,25.2808476419,-48.6798100489,11.3368364231
50.9303171669,48.7323399776,15.7197328516,1.16406875484,71.6761173854,-44.6762225632,-15.6101777439,49.2574678844,25.1625550324,-48.4501773878,11.2824274912
51.4091549652,49.1823737022,15.8437968726,1.17716682842,72.3334763159,-45.1139627939,-15.7703180321,49.7232424824,25.397907257,-48.9091792717,11.3652482694
50.6773839876,48.4857552951,15.6227739758,1.15823662743,71.3072604301,-44.4647104987,-15.5463726792,49.0137521347,25.0387741069,-48.2112298865,11.1998011218
53.0415767497,50.7194863835,16.3361104255,1.20594877766,74.5770546677,-46.5249864621,-16.2645317454,51.2926253009,26.2018696074,-50.4475850745,11.7061853028
