happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
100.297518684,96.2526058788,31.301111403,2.24324948866,141.929569005,-87.803534086,-30.5474924767,97.002306816,49.5576973638,-95.3642394374,22.6367926558
100.297518684,96.2526058788,31.301111403,2.24324948866,141.929569005,-87.803534086,-30.5474924767,97.002306816,49.5576973638,-95.3642394374,22.6367926558
103.83936071,99.6410874555,32.3438472241,2.31564071021,146.887508197,-90.9808058387,-31.7574180808,100.462021354,51.3175478828,-98.784552417,23.367608889
100.801831774,96.6751610668,31.3704751472,2.26036121533,142.468939968,-88.2999119684,-30.7977346461,97.5095917739,49.8105672643,-95.8801801894,22.6445543481
100.224623419,96.1212290619,31.1881518701,2.25113935993,141.652620466,-87.7955130216,-30.6316987708,96.9506901186,49.5270414823,-95.3337934648,22.5105191275
99.2601977602,95.1754093133,30.8586083193,2.22987060069,140.234495195,-86.9658529901,-30.3654291667,96.0182212603,49.0518804145,-94.4228863549,22.2565372533
100.052957634,95.9580102336,31.0798659541,2.23958556475,141.36905042,-87.7079337851,-30.6930200834,96.8038287835,49.4525622025,-95.2033930462,22.4189491367
100.464291933,96.3497462379,31.1890929041,2.24479721161,141.955967274,-88.0707797299,-30.8233533354,97.1949018938,49.6559817479,-95.5930957317,22.4951106423
99.6769196308,95.5775044397,30.9155092513,2.23070879258,140.794759337,-87.4051027026,-30.613086661,96.4399611916,49.2658612238,-94.8523334117,22.2914435672
102.257696912,98.0966637664,31.7577754853,2.28557223394,144.540380268,-89.6259862291,-31.3460522721,98.9214044527,50.5438750463,-97.2872984447,22.9146940193
98.3445142936,94.3984656911,30.5731636455,2.18882286533,139.112866325,-86.2360532798,-30.2336232302,95.1626094716,48.6236031799,-93.6101751515,22.0789665705
92.5755147288,88.8976391177,28.7749889911,2.05289219173,130.971309486,-81.2686980678,-28.517670821,89.631280269,45.7816849784,-88.1769823347,20.7652876572
93.9833292267,90.2147486118,29.1853653954,2.08375215434,132.887161357,-82.4967274983,-28.9593193765,90.9860452181,46.4749587327,-89.5088641322,21.0503689246
92.1434976548,88.4489997526,28.5945612737,2.04098547774,130.280706295,-80.879997692,-28.395434915,89.2065027983,45.5638203757,-87.7550768713,20.6190509413
91.2478645081,87.6120533879,28.3580179727,2.01667039778,129.093870022,-80.0542864791,-28.076408866,88.3268404263,45.115884897,-86.8793646701,20.4681072414
89.3761996824,85.7592287685,27.7011558507,1.98554649724,126.300888653,-78.4461864685,-27.5646841373,86.5180636455,44.1877061131,-85.1007114439,19.9652630018
86.4802098716,82.9835068804,26.8175334996,1.91659372616,122.219114289,-75.8741793012,-26.6583965189,83.6977509939,42.7516663903,-82.3226445238,19.3322352735
86.0183317113,82.5321223023,26.6550741448,1.90687409352,121.547760025,-75.4800260258,-26.533015996,83.254814063,42.5239261469,-81.886665669,19.210829543
86.0183317113,82.5321223023,26.6550741448,1.90687409352,121.547760025,-75.4800260258,-26.533015996,83.254814063,42.5239261469,-81.886665669,19.210829543
86.4074054521,82.8607425908,26.7359597555,1.91884603131,121.994405021,-75.8193002649,-26.6832781605,83.62553827,42.7159177474,-82.2523059769,19.2429196039
86.230118886,82.6963751777,26.7001130289,1.92175089815,121.761165619,-75.6696654051,-26.6097025205,83.4578882891,42.6285020653,-82.0804119251,19.2171396241
86.647642463,83.0924485937,26.8024318545,1.9305909682,122.34480734,-76.0617818542,-26.7627659305,83.8725028987,42.8347580255,-82.4896752802,19.2978520125
85.5207212727,81.9916650478,26.4119090032,1.90233525962,120.700728303,-75.0839951212,-26.4455660448,82.7848861907,42.2804858195,-81.4254313324,18.9981264133
85.5207212727,81.9916650478,26.4119090032,1.90233525962,120.700728303,-75.0839951212,-26.4455660448,82.7848861907,42.2804858195,-81.4254313324,18.9981264133
85.8830757848,82.3430177481,26.5262185258,1.90943546862,121.224088747,-75.4058380764,-26.5569802141,83.1409006148,42.4600018592,-81.7747100009,19.0791096381
86.0340293606,82.5023281129,26.5858938235,1.91679667469,121.474085649,-75.5329260242,-26.600921986,83.2867651184,42.5357790614,-81.9198580915,19.132435911
86.8456524631,83.3444562821,26.9845203944,1.93808034248,122.821412112,-76.1185553319,-26.657749736,84.0307878215,42.9259521625,-82.6263672398,19.469649836
87.683069337,84.1454929682,27.2596430294,1.9551856837,124.005468836,-76.8332034417,-26.903726367,84.8320946847,43.3359946186,-83.4120949221,19.6711989302
88.476610701,84.924369884,27.5327505833,1.97126393215,125.176839144,-77.4909547677,-27.105191773,85.5860691613,43.7294922924,-84.1484883194,19.8794446574
88.3906770951,84.8415968369,27.5053537508,1.96958076748,125.053847448,-77.416362261,-27.0800613626,85.5033009325,43.6868573207,-84.0667778815,19.8595878122
88.3906770951,84.8415968369,27.5053537508,1.96958076748,125.053847448,-77.416362261,-27.0800613626,85.5033009325,43.6868573207,-84.0667778815,19.8595878122
87.63562952,84.1034615678,27.2536055984,1.95403577453,123.948997641,-76.7694174834,-26.8654464668,84.7753669858,43.312579623,-83.3540145084,19.6716451953
87.63562952,84.1034615678,27.2536055984,1.95403577453,123.948997641,-76.7694174834,-26.8654464668,84.7753669858,43.312579623,-83.3540145084,19.6716451953
87.63562952,84.1034615678,27.2536055984,1.95403577453,123.948997641,-76.7694174834,-26.8654464668,84.7753669858,43.312579623,-83.3540145084,19.6716451953
88.5619728731,85.024893834,27.5345165775,1.95937196632,125.329673404,-77.6157725094,-27.2177590445,85.6953831704,43.7785479898,-84.2658584367,19.8783515394
88.5619728731,85.024893834,27.5345165775,1.95937196632,125.329673404,-77.6157725094,-27.2177590445,85.6953831704,43.7785479898,-84.2658584367,19.8783515394
89.3413046588,85.7839115448,27.7856088862,1.97461105589,126.465266354,-78.2867709375,-27.4351546336,86.4452018389,44.1644136906,-85.0019818305,20.0629354143
92.293619227,88.6679879359,28.7519873826,2.03709686579,130.779226737,-80.8377592908,-28.2705512826,89.2946000423,45.6240392546,-87.7983510074,20.7921605926
91.7594092105,88.1547898088,28.5787142937,2.02749697167,130.016376643,-80.3807406234,-28.1226682473,88.7840619024,45.3599956552,-87.3004414308,20.6677546996
91.6952588828,88.0998358989,28.5654033742,2.02260215569,129.939562151,-80.3269092015,-28.1021899,88.7253520065,45.3293147218,-87.2430620026,20.6614590506
91.6952588828,88.0998358989,28.5654033742,2.02260215569,129.939562151,-80.3269092015,-28.1021899,88.7253520065,45.3293147218,-87.2430620026,20.6614590506
91.4315892832,87.8480664029,28.4860723257,2.01711649821,129.56871894,-80.0961069129,-28.0212871807,88.4688676483,45.199300951,-86.9923431465,20.6057111285
91.4315892832,87.8480664029,28.4860723257,2.01711649821,129.56871894,-80.0961069129,-28.0212871807,88.4688676483,45.199300951,-86.9923431465,20.6057111285
91.9002530709,88.2960852894,28.6301164148,2.02310284756,130.227058088,-80.5075220298,-28.1502692718,88.924821834,45.4304932462,-87.438540022,20.7114421927
96.211378446,92.4570558541,30.059659721,2.12729460919,136.41090965,-84.2353731581,-29.400647258,93.0775874113,47.5554935639,-91.5065551446,21.7723938836
94.8223303007,91.1133083976,29.6058161272,2.09732660699,134.408904558,-83.0333790636,-29.0057590562,91.7382533605,46.8702199721,-90.191289545,21.433346182
94.8223303007,91.1133083976,29.6058161272,2.09732660699,134.408904558,-83.0333790636,-29.0057590562,91.7382533605,46.8702199721,-90.191289545,21.433346182
92.6777307137,89.0931921798,28.9677646079,2.03075093719,131.479186292,-81.1708588285,-28.3470430938,89.6690981326,45.8163058425,-88.1675232658,20.9880907213
88.8774910577,85.466091657,27.781808233,1.94141592565,126.139571245,-77.8839954988,-27.2125134268,86.0071890395,43.9477215658,-84.583036956,20.1232495435
89.3666170979,85.9939005823,27.974467167,1.93381854353,126.960271786,-78.2991271254,-27.390340191,86.4978407665,44.1983346118,-85.0630909388,20.2792120099
90.1552552462,86.7759664055,28.2507331694,1.94923333212,128.150058464,-78.9617985006,-27.5981979795,87.2609284168,44.5855721324,-85.8057428483,20.4968229497
90.7577321948,87.3763203322,28.4246327624,1.95037580022,129.039798308,-79.5339100367,-27.8643606465,87.868534178,44.8918101147,-86.4114394371,20.6225963607
89.1563803556,85.8330266935,27.9247918676,1.91875596903,126.757184845,-78.1172619753,-27.3759783188,86.313174617,44.1025025302,-84.8838158117,20.2493543763
87.9653880872,84.7185186775,27.6045051414,1.88986526256,125.159162464,-77.0186503803,-26.9575410543,85.1459693132,43.5081262064,-83.7201730237,20.0432707787
84.5137939103,81.3585266636,26.469777979,1.81873231558,120.138103983,-74.0325410689,-25.9777210314,81.8134801988,41.8015286454,-80.4512704672,19.2027728455
82.486173709,79.3725450998,25.7847612379,1.77746033583,117.155834107,-72.3013113628,-25.4319524014,79.8639447844,40.7990294877,-78.5422934763,18.6928639485
81.6664591263,78.5703606617,25.5072498181,1.76310186376,115.963362047,-71.5830208564,-25.1967297266,79.063061934,40.3949102796,-77.7609959836,18.4859354094
81.6664591263,78.5703606617,25.5072498181,1.76310186376,115.963362047,-71.5830208564,-25.1967297266,79.063061934,40.3949102796,-77.7609959836,18.4859354094
79.8447418164,76.7936385704,24.875414195,1.72604480831,113.311390152,-70.0281327567,-24.7082913224,77.3098828878,39.4992887444,-76.0476588238,18.0102639278
79.6877300454,76.6407399034,24.8251549461,1.72270006322,113.085029903,-69.8894228853,-24.6595850887,77.1574321464,39.4216762102,-75.897580013,17.972471658
79.6877300454,76.6407399034,24.8251549461,1.72270006322,113.085029903,-69.8894228853,-24.6595850887,77.1574321464,39.4216762102,-75.897580013,17.972471658
77.9195359026,74.938530699,24.2717648973,1.68791430749,110.562971439,-68.3395862533,-24.1395573382,75.4490689744,38.5490633184,-74.2203454923,17.5726307687
77.1101014202,74.135810947,23.9603867298,1.66898750249,109.351218228,-67.6662211869,-23.9417233169,74.6747998007,38.1507988784,-73.4649645754,17.333833229
76.0988928879,73.1925504843,23.6656606387,1.64310680513,107.982534801,-66.7857994304,-23.6111646405,73.7062901165,37.6521529655,-72.5107053409,17.1309978197
74.1385941035,71.3255690825,23.0495590112,1.59359500942,105.237786805,-65.0744960169,-23.0064907129,71.8207720535,36.6865815489,-70.6577293134,16.6819807519
73.9417687513,71.1304694823,22.9782185852,1.58881586296,104.947367808,-64.9028051392,-22.9462098396,71.6320159927,36.5895187498,-70.472901415,16.6275392758
74.097180059,71.2823648278,23.0251437333,1.59080397891,105.171864877,-65.0424546408,-23.003975158,71.7826498028,36.6672236823,-70.6218266077,16.6635922398
76.5494258314,73.6234807659,23.736249011,1.64351123078,108.593411915,-67.2472452229,-23.8060885939,74.168607828,37.8870442243,-72.9850050966,17.1575785427
77.5159273505,74.5495561184,24.0351689937,1.6660395471,109.950271733,-68.0998970768,-24.1020049233,75.1041448484,38.3679348092,-73.9090470668,17.369946065
77.5159273505,74.5495561184,24.0351689937,1.6660395471,109.950271733,-68.0998970768,-24.1020049233,75.1041448484,38.3679348092,-73.9090470668,17.369946065
77.5159273505,74.5495561184,24.0351689937,1.6660395471,109.950271733,-68.0998970768,-24.1020049233,75.1041448484,38.3679348092,-73.9090470668,17.369946065
75.6589879357,72.7924765691,23.5107975411,1.62374924315,107.415483687,-66.423841061,-23.4849197024,73.2914917609,37.4447958288,-72.114074125,17.0135685287
75.6589879357,72.7924765691,23.5107975411,1.62374924315,107.415483687,-66.423841061,-23.4849197024,73.2914917609,37.4447958288,-72.114074125,17.0135685287
73.7829082262,70.962679581,22.8781282579,1.58772005358,104.678999162,-64.8152948317,-22.9756662692,71.4837984432,36.5193862645,-70.3461348684,16.5424470852
74.1301822589,71.3009876656,22.9881291083,1.59572766646,105.181284411,-65.1194297236,-23.0789263918,71.8210932325,36.6909539787,-70.6770223073,16.6246842797
74.4766641231,71.6579558887,23.1469137056,1.60839694441,105.739505163,-65.3994879496,-23.1383986118,72.1560515722,36.8642041833,-70.9949826429,16.7483031329
67.6522823061,65.1963220019,21.1500172192,1.44205963134,96.3002900849,-59.354898193,-20.9527799554,65.5465639589,33.4905713556,-64.4830508387,15.3437474909
67.6522823061,65.1963220019,21.1500172192,1.44205963134,96.3002900849,-59.354898193,-20.9527799554,65.5465639589,33.4905713556,-64.4830508387,15.3437474909
