happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
46.8792789674,45.1097918778,14.7690117643,0.96576716015,66.8091286397,-40.7830043759,-14.1134497998,45.2397842077,23.1914497422,-44.4967461725,10.680923089
49.3141421642,47.5148266151,15.6422198752,1.01019150701,70.4316774704,-42.8317640025,-14.7389550952,47.5791676783,24.3951624745,-46.7839318154,11.341552769
48.4411968772,46.7415711994,15.3855986803,0.974305673229,69.3307419596,-42.1370181177,-14.5726981926,46.7824640619,23.9784659473,-46.0087938735,11.179922253
53.0502841065,51.2498414306,16.9473028519,1.0665218347,76.0868301284,-46.0910673757,-15.8338662799,51.2252561015,26.2567349064,-50.3649208161,12.361320846
51.673473908,49.937438815,16.5304768865,1.04008402613,74.1546477855,-44.8856242629,-15.4137726721,49.8873555867,25.5780821132,-49.0535868623,12.0661003928
50.6176165998,48.9154162368,16.1716728444,1.03014542461,72.5944011339,-44.0034770722,-15.1168135811,48.8796994578,25.0558397385,-48.058875939,11.8142107603
51.0488049005,49.3638938148,16.2704090295,1.0243194451,73.2370227621,-44.4569267164,-15.3795402619,49.3327748648,25.278354927,-48.5162491471,11.8943133392
51.0873262039,49.4013774248,16.2811367422,1.02390090791,73.2928665955,-44.4987582797,-15.3994573073,49.3718309578,25.2978109021,-48.5573890427,11.9064621107
52.4487307353,50.687668722,16.6881896589,1.05650037726,75.1805309232,-45.7011389255,-15.8297901495,50.6745610996,25.9690242342,-49.8475342257,12.1956627831
53.0392943455,51.2783614072,16.8722463419,1.06711560724,76.0676455617,-46.2203696973,-15.9858697629,51.2434902572,26.267702208,-50.4111299064,12.3309090723
55.803316114,53.9171972162,17.6984348003,1.13320565282,79.9298815255,-48.6995011816,-16.8690938486,53.934402775,27.6426304848,-53.0714020028,12.9090843094
55.9703828934,54.1387985672,17.8193025481,1.13047528664,80.2986790808,-48.8223290181,-16.8870570719,54.0888162259,27.7357260827,-53.2358491101,13.0179664009
60.3004247712,58.1952083813,19.0744760808,1.23721596734,86.201891348,-52.6028903863,-18.2745269062,58.245751654,29.8734539242,-57.3361149624,13.8903024993
61.611770161,59.4252693548,19.4323019877,1.26872296167,87.9725089275,-53.8090815328,-18.730625164,59.5285346152,30.5271951328,-58.6144144826,14.1237194723
62.1332626743,59.9490567037,19.6476706223,1.28132744586,88.7752703606,-54.2323540251,-18.8440492461,60.0262784538,30.7833505179,-59.095578173,14.2922215235
63.0726550894,60.8736136427,19.9799360127,1.29740813812,90.1688530303,-55.023287568,-19.0878332969,60.9265043856,31.2492906204,-59.9773089614,14.5404941342
62.8485820195,60.6586376942,19.9091592517,1.29386046344,89.8522076885,-54.8273180977,-19.0236492281,60.7093504738,31.1392104981,-59.7651230963,14.488484489
64.6073089322,62.3317469199,20.4525927372,1.32393794525,92.3117068245,-56.3526491727,-19.5491055983,62.3951007401,32.001194269,-61.4229919136,14.8824198725
66.5598913761,64.1568385368,20.9742053205,1.37216032803,94.9095479605,-58.1794188315,-20.2768352693,64.319460149,32.9820859873,-63.3563930031,15.2331147003
67.0308139582,64.6151413633,21.1612655595,1.3737865485,95.6110531877,-58.5753258715,-20.3846821362,64.7758970493,33.2146649727,-63.8100098707,15.3682515614
66.0081292379,63.6424756048,20.8546544406,1.34073997751,94.1820808701,-57.6684234114,-20.0709430008,63.7876981972,32.7107487478,-62.8404429633,15.1446938049
65.6080512344,63.2261076102,20.6958313855,1.33268914426,93.5217042923,-57.3481969832,-19.9986643761,63.3968888307,32.51004947,-62.4699337054,15.0290453274
67.4349475033,64.9536925496,21.2485912722,1.37824107664,96.0551818345,-58.9319184131,-20.5608677537,65.1534568763,33.4110969501,-64.1979255779,15.4259491857
71.5443765615,68.8918094238,22.490313372,1.46478754724,101.850059904,-62.6110842844,-21.8681710143,69.1430506734,35.4541051175,-68.1633798493,16.3150710951
73.3359434159,70.5709836019,22.9989660666,1.50669551373,104.292448797,-64.2015237253,-22.4603756184,70.8729320953,36.3406775126,-69.8786194768,16.6701450043
76.0755509071,73.2660235975,23.9084895233,1.54198238005,108.34296426,-66.5943603045,-23.3253660213,73.5278392206,37.6987383528,-72.492639795,17.3657827157
74.4866211554,71.7252691528,23.3692270762,1.50715850967,106.041712068,-65.2588543176,-22.9008896179,72.008865074,36.9173504374,-71.0113940113,16.9667933022
70.7392930748,68.1855435157,22.2562416034,1.42037361062,100.843983598,-62.0127311155,-21.7291689638,68.4089506736,35.0659146843,-67.4657611215,16.1946193368
72.6932341285,70.0236357726,22.822004587,1.46417585826,103.528550398,-63.7359195021,-22.3612448809,70.293986759,36.0330093614,-69.3304032988,16.5909248498
73.9643605185,71.2359835523,23.2114427597,1.49388724073,105.291884352,-64.8357466102,-22.7385955877,71.5084496832,36.6562953583,-70.52082301,16.8761498501
74.9042765713,72.1325493019,23.5008067389,1.52028616031,106.618909702,-65.6417571049,-23.0189508021,72.4130457241,37.1160753751,-71.3983619352,17.0785560277
74.9473250575,72.1751604745,23.5138616084,1.52101241613,106.680857422,-65.6821516888,-23.037517875,72.4551652158,37.1376021493,-71.4402247843,17.0881999854
