happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
60.5911109796,58.5164067897,19.3542149363,1.2393263307,86.8417141936,-52.6370386312,-18.0497971293,58.4836216995,29.979273392,-57.496682999,14.127867309
60.1843569576,58.1266968705,19.2145283478,1.22710080472,86.2621879598,-52.293851037,-17.9395916101,58.0982374581,29.7786449831,-57.1205466642,14.0363162832
58.298953709,56.2989698298,18.5868772544,1.1838800073,83.538638016,-50.6933968966,-17.4138400499,56.2820455897,28.8462503297,-55.3444899684,13.5752902451
59.3814494182,57.3396487882,18.9243068352,1.20508031548,85.0783401936,-51.6304196967,-17.7074595419,57.3219235405,29.3811501669,-56.3625485629,13.8170843617
60.7686609882,58.6660819815,19.3336693282,1.24473255248,87.0083938144,-52.9041080682,-18.1705900199,58.6749355435,30.0774256505,-57.7114867055,14.1000391457
59.6523883589,57.6180984485,19.0078784667,1.21627740496,85.4693512768,-51.9371157796,-17.83384839,57.6115535275,29.5322976614,-56.6670664432,13.8750844013
62.4626869299,60.2030530591,19.7665287879,1.2902341778,89.1845117468,-54.4070375629,-18.7832655697,60.3073874083,30.9161277831,-59.3292864171,14.3846507828
63.3633322393,61.0373557138,20.0028505753,1.31372305442,90.3658213108,-55.2545185133,-19.1119097077,61.1921984392,31.367070823,-60.2140327857,14.527349063
63.2143832071,60.9142095541,20.0016536579,1.31452940636,90.2132877591,-55.0924392149,-19.0336915795,61.0380975374,31.2924973119,-60.0580459817,14.5393239235
62.7363486431,60.4827112679,19.8697351517,1.30175682255,89.5958968373,-54.6678953007,-18.8740759451,60.5767126884,31.0641461555,-59.6086359106,14.4473408963
62.7363486431,60.4827112679,19.8697351517,1.30175682255,89.5958968373,-54.6678953007,-18.8740759451,60.5767126884,31.0641461555,-59.6086359106,14.4473408963
63.2614775564,60.9963435459,20.0483032677,1.30654432699,90.3465640484,-55.120390319,-19.0276693173,61.0679067871,31.3235629852,-60.1040468772,14.5808125301
67.8671021438,65.3691641238,21.3862537771,1.41210684318,96.7160627482,-59.2613374866,-20.5502289644,65.5484596962,33.6156555301,-64.5541518146,15.5132788994
70.1718549322,67.5865160395,22.1317492012,1.45237714538,99.9970917427,-61.2483296327,-21.2187172847,67.7621882945,34.754095149,-66.7366829677,16.056580854
71.7803915706,69.1725416996,22.6817231597,1.4756526981,102.376871955,-62.6342537848,-21.6744117539,69.3170438586,35.5533408051,-68.2720213623,16.475268268
72.9872594614,70.3193358048,23.0370546265,1.49892461095,104.052175657,-63.7118614025,-22.0656217398,70.4827221852,36.1485488445,-69.4292303833,16.7332010077
74.6350619511,71.8746885478,23.5283072717,1.54144663301,106.331026756,-65.1425503004,-22.5855508143,72.0667559524,36.9620163874,-70.989905756,17.085155408
79.4560366691,76.4989738184,24.9962773264,1.64450211484,113.147317843,-69.4362987124,-24.1054297286,76.7393211744,39.3560548522,-75.624239422,18.1381522707
78.59456138,75.6304190355,24.6885920949,1.62906994792,111.818049171,-68.7125606445,-23.9028043567,75.9130090961,38.9314264206,-74.8227752016,17.9114546385
80.0664798752,77.0877047416,25.1769340476,1.64032486223,114.016459682,-70.0465060874,-24.4194596151,77.3723332591,39.6681896577,-76.26952242,18.2780252829
77.4352585165,74.529013323,24.3203489703,1.58400273851,110.207707153,-67.7536794752,-23.6500260105,74.8292788429,38.3650277766,-73.764617118,17.6357801125
77.8778883823,74.9545328198,24.482573205,1.59680756086,110.833486263,-68.1324695032,-23.7641916571,75.2478667351,38.5840254151,-74.1776285183,17.766221387
79.7868501453,76.7498813244,25.039066669,1.64009204413,113.456034164,-69.8127209514,-24.3743578085,77.0882831872,39.528619907,-75.9974013302,18.1554667127
80.3464308755,77.2760607078,25.2022568869,1.65329441537,114.197955101,-70.2979655188,-24.5391328615,77.6197746865,39.8008756066,-76.5189416469,18.2768167597
81.2863469283,78.1726264574,25.4916208661,1.67969333495,115.524980452,-71.1039760135,-24.819488076,78.5243707274,40.2606556234,-77.3964805721,18.4792229373
80.7632542042,77.6939428304,25.3674220544,1.66580746106,114.859509357,-70.6121766275,-24.6257488399,78.0047814834,39.9976193672,-76.8767022354,18.4097688684
79.1743244525,76.1531883857,24.8281596073,1.63098359068,112.558257165,-69.2766706406,-24.2012724365,76.4858073369,39.2162314518,-75.3954564517,18.0107794549
75.5668207207,72.7489926596,23.7051113443,1.54269958861,107.545934715,-66.1931967768,-23.1452992789,73.0358314286,37.4357980017,-72.0049906072,17.2248325793
75.5668207207,72.7489926596,23.7051113443,1.54269958861,107.545934715,-66.1931967768,-23.1452992789,73.0358314286,37.4357980017,-72.0049906072,17.2248325793
76.822266759,73.9635930485,24.0730408695,1.56815141366,109.318655219,-67.3202564108,-23.549647583,74.2587949757,38.0583862075,-73.2097493469,17.4927055026
77.7223089732,74.8558983377,24.3340616769,1.57173346923,110.64089072,-68.1682940743,-23.9350383825,75.1633478747,38.5143270923,-74.1092302423,17.6807110074
77.7223089732,74.8558983377,24.3340616769,1.57173346923,110.64089072,-68.1682940743,-23.9350383825,75.1633478747,38.5143270923,-74.1092302423,17.6807110074
77.7223089732,74.8558983377,24.3340616769,1.57173346923,110.64089072,-68.1682940743,-23.9350383825,75.1633478747,38.5143270923,-74.1092302423,17.6807110074
79.2281198174,76.2884006283,24.7807979359,1.60468475556,112.7369284,-69.5210920231,-24.4250140708,76.625530635,39.2620343188,-75.5623605876,17.9907022971
81.4239428568,78.3954765591,25.4722434636,1.64457850121,115.861420901,-71.4336342238,-25.0826308515,78.7399618003,40.3435577512,-77.6433546833,18.5015647095
80.5372348676,77.5161721935,25.2283314266,1.64098434008,114.588272149,-70.5822671245,-24.6833128951,77.8330454245,39.8887912819,-76.7362920603,18.3315887411
