happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
33.0301132606,31.8149849527,10.502684152,0.722293659772,47.0836833043,-28.7844543981,-9.87201767535,31.9118122018,16.3133591491,-31.3565606981,7.69378975104
33.0301132606,31.8149849527,10.502684152,0.722293659772,47.0836833043,-28.7844543981,-9.87201767535,31.9118122018,16.3133591491,-31.3565606981,7.69378975104
33.5759851833,32.3386950728,10.6751057937,0.730936269088,47.855073644,-29.2618621989,-10.0283786388,32.4408281313,16.5815290281,-31.8734738023,7.82049219242
32.5516817737,31.2937276029,10.2731200635,0.717089854368,46.2261097959,-28.4018966505,-9.78859501706,31.4645782157,16.0781446647,-30.9212336907,7.49129607322
31.9744734184,30.7397955979,10.0907967864,0.70786799896,45.4097902941,-27.8974977037,-9.62255914173,30.9056765604,15.7946188828,-30.3748469661,7.35726085262
31.6111698187,30.369106564,9.94877315268,0.701025517087,44.8414495561,-27.5986367152,-9.54186548931,30.5552122184,15.6155050012,-30.0360734877,7.23579841697
31.3347489124,30.1005269107,9.86186046266,0.695608472752,44.4410808085,-27.3513862666,-9.4555817304,30.281966023,15.4786239331,-29.7685052571,7.17467203739
29.4586692029,28.2707299226,9.22919117951,0.659579283181,41.7045962837,-25.7428400374,-8.94632829714,28.4742727053,14.5532143689,-28.0005660004,6.70355059384
29.4263444762,28.2366233936,9.20735567904,0.661035857103,41.6482381537,-25.7241077876,-8.9506765187,28.4472659498,14.5373715425,-27.9725670536,6.68782613547
29.4263444762,28.2366233936,9.20735567904,0.661035857103,41.6482381537,-25.7241077876,-8.9506765187,28.4472659498,14.5373715425,-27.9725670536,6.68782613547
23.364303758,22.443999184,7.33977373232,0.529584353988,33.1123475993,-20.43252303,-7.12071830534,22.5929127407,11.5510219316,-22.2301864817,5.34423974172
17.8117249534,17.183101365,5.67104972306,0.398088305152,25.3776479821,-15.6030632171,-5.40454012884,17.2503773973,8.81095044198,-16.9691131396,4.15099228003
17.8117249534,17.183101365,5.67104972306,0.398088305152,25.3776479821,-15.6030632171,-5.40454012884,17.2503773973,8.81095044198,-16.9691131396,4.15099228003
15.3467719239,14.8291282741,4.88953855386,0.333778830108,21.9119258281,-13.4606397984,-4.66140684033,14.8753843023,7.59614353483,-14.639026399,3.58161619914
14.4511387771,13.9921819094,4.65299525284,0.309463750144,20.725089555,-12.6349285855,-4.34238079137,13.9957219304,7.14820805604,-13.7633141978,3.43067249929
14.4243713115,13.938193626,4.60175154014,0.312348001933,20.6213431147,-12.621609763,-4.35130495847,13.9665679296,7.13356943801,-13.7293840228,3.38101517003
11.7412125451,11.3622359757,3.78227802584,0.251596432743,16.8333461648,-10.227502173,-3.50445308709,11.3471924809,5.80086530325,-11.1465985198,2.7924449529
11.2793343848,10.9108513976,3.61981867108,0.241876800097,16.1619919,-9.83334889753,-3.37907256425,10.90425555,5.57312505977,-10.710619665,2.67103922241
11.5430039844,11.1626208936,3.69914971963,0.247362457574,16.5328351105,-10.0641511862,-3.45997528355,11.1607399082,5.70313883055,-10.9613385211,2.72678714451
10.846178486,10.4796004087,3.4670527802,0.231358642194,15.5114478684,-9.45965543762,-3.2596725482,10.4858594752,5.35919174934,-10.2992773263,2.54675843026
9.64300916014,9.32120550056,3.08713813314,0.209853215065,13.7976803821,-8.41554826524,-2.89608623039,9.32808488066,4.76738952689,-9.15674612494,2.26020380515
8.71925283952,8.41843634427,2.76221942361,0.190413949774,12.4549718525,-7.62724171439,-2.64532518469,8.44221101897,4.31190903993,-8.28478841537,2.01739234417
8.98137979444,8.66140025485,2.8255401661,0.1921262434,12.8128979076,-7.85144907589,-2.7230135008,8.69392836175,4.44291042567,-8.53581006719,2.05671444661
8.98137979444,8.66140025485,2.8255401661,0.1921262434,12.8128979076,-7.85144907589,-2.7230135008,8.69392836175,4.44291042567,-8.53581006719,2.05671444661
11.1259793815,10.6815164726,3.46359168544,0.258701913198,15.7426161731,-9.71396931095,-3.38172946313,10.7630835896,5.49682455528,-10.5595763465,2.50196990731
13.7784277767,13.230668083,4.33119878878,0.323858750653,19.5374517629,-11.9575980881,-4.13417484794,13.2987700066,6.79469254279,-13.0300146243,3.15601190073
13.7052124054,13.1390586197,4.3088162899,0.330350072858,19.3957193946,-11.8977240674,-4.06051282053,13.2124877676,6.755966139,-12.9520220716,3.1283665168
15.1017483435,14.4869282428,4.75073100344,0.362109370714,21.3909801425,-13.1335015138,-4.48683956032,14.5603354647,7.4489727041,-14.2854000775,3.45101190452
14.5006262846,13.9117975281,4.56321108642,0.347683093353,20.5411956092,-12.6027024708,-4.30126360869,13.9783309483,7.15292551787,-13.7132664461,3.31849246589
