happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
52.2923108919,50.289875873,16.4970640387,1.16609855114,74.318271631,-45.632940096,-15.7235003398,50.5327028216,25.8234055718,-49.6386296213,12.038604503
55.7439050689,53.6498678869,17.6317912011,1.23723149813,79.339330113,-48.6190494074,-16.7033203627,53.8651919361,27.5300031328,-52.9075321778,12.8791024361
57.7715252702,55.6358494507,18.3168079421,1.27850347788,82.3215999888,-50.3502791135,-17.2490889927,55.8147273504,28.5325022906,-54.8165091687,13.3890113332
55.8454697885,53.747922348,17.7115221177,1.24557633797,79.502871053,-48.6353238577,-16.6106706002,53.9398894753,27.5725730721,-52.9642660973,12.9387903416
55.2682614331,53.1939903431,17.5291988406,1.23635448257,78.6865515513,-48.1309249108,-16.4446347249,53.38098782,27.2890472902,-52.4178793727,12.804755121
56.1255530845,54.0248926858,17.8314909129,1.25214277878,79.9203981747,-48.8561529791,-16.666803525,54.2016980078,27.7095077574,-53.2203094226,13.0264447283
55.9202103433,53.8264386525,17.7674406393,1.24838731487,79.62339798,-48.6730198953,-16.6040955895,53.9981343251,27.6076042519,-53.0211095649,12.9832537733
54.0441306338,51.9966416644,17.1347713561,1.2123581253,76.8869134552,-47.064473666,-16.0948421563,52.1904410073,26.6821946877,-51.2531703082,12.5121323298
55.0249524748,52.9266090706,17.4145777521,1.233055462,78.2477639823,-47.9486332707,-16.4046032324,53.1438634772,27.1646870554,-52.189642509,12.7083061439
55.8343869572,53.7293288227,17.7259559196,1.251982267,79.4595171933,-48.6219983371,-16.6024372537,53.9181326508,27.5629514954,-52.9450234259,12.9471036836
50.7835547713,48.8799650758,16.153100064,1.14641146123,72.292310066,-44.210835336,-15.1030377167,49.032289126,25.0752477974,-48.1569020885,11.8063526992
46.372934653,44.6918811118,14.8250994073,1.04445701858,66.1221121055,-40.3889567857,-13.7660359163,44.7892712398,22.8963546023,-43.9795503714,10.8575941107
46.5697600052,44.8869807121,14.8964398332,1.04923616504,66.4125311022,-40.5606476634,-13.8263167897,44.9780273005,22.9934174014,-44.1643782697,10.9120355867
44.1048069757,42.5330076211,14.114928664,0.984926689993,62.9468089483,-38.4182242447,-13.0831835011,42.6030342056,21.7786104943,-41.8342915292,10.3426595059
43.209173829,41.6960612564,13.878385363,0.960611610029,61.7599726751,-37.5925130318,-12.7641574522,41.7233718336,21.3306750155,-40.9585793279,10.191715806
41.1246779588,39.6434723993,13.1573744042,0.921286507607,58.6732138923,-35.8065134439,-12.1929969764,39.7136578499,20.2991606436,-38.9846446848,9.6444140552
38.2286881481,36.8677505111,12.2737520531,0.852333736528,54.5914395289,-33.2345062766,-11.286709358,36.8933451983,18.8631209208,-36.2065777647,9.01138632688
37.7668099877,36.416365933,12.1112926983,0.842614103882,53.9200852641,-32.8403530012,-11.1613288351,36.4504082674,18.6353806774,-35.7705989099,8.88998059638
40.0144378718,38.5480972833,12.756614654,0.896436706603,57.0066934331,-34.8573644303,-11.8955687951,38.6388659994,19.7517476976,-37.9346444626,9.33405994638
39.3176123733,37.8650767984,12.5245177146,0.880432891224,55.9853061911,-34.2528686817,-11.6952660598,37.9639855663,19.4078006164,-37.2725832678,9.15403123213
39.751960943,38.303836004,12.7046740752,0.890394940038,56.6636304771,-34.6036299893,-11.7603105712,38.3811944144,19.6231153487,-37.6683586621,9.28418911865
38.8282046224,37.4010668477,12.3797553656,0.870955674748,55.3209219476,-33.8153234384,-11.5095495255,37.4953205527,19.1676348618,-36.7964009525,9.04137765767
38.614427605,37.1733871415,12.2763727809,0.862837185348,54.9604824991,-33.626498459,-11.4705990968,37.2841537889,19.0602808376,-36.5953481344,8.95175306174
45.9006875824,44.0864056065,14.4357286221,1.03889413106,65.071051842,-40.065241491,-13.7815982761,44.336578333,22.6616539087,-43.5432587934,10.4777144342
45.9006875824,44.0864056065,14.4357286221,1.03889413106,65.071051842,-40.065241491,-13.7815982761,44.336578333,22.6616539087,-43.5432587934,10.4777144342
45.3548156596,43.5626954864,14.2633069803,1.03025152174,64.2996615022,-39.5878336902,-13.6252373126,43.8075624035,22.3934840297,-43.0263456891,10.3510119928
43.7412068049,42.0168077131,13.8058486863,0.998243120115,62.058834789,-38.1190718075,-13.0362389077,42.2189018781,21.5867242324,-41.4547029664,10.0344714166
46.4659952127,44.6038527904,14.6069092149,1.06351734324,65.8337472029,-40.5211005238,-13.893344216,44.8595130952,22.9339391293,-44.0557586918,10.5922087457
46.158425659,44.305624144,14.5040254968,1.05707939589,65.3891552715,-40.255989249,-13.8043231069,44.5627924554,22.7822501543,-43.7641457816,10.5161678054
47.3183707051,45.4318698188,14.8690614248,1.08189904598,67.0606826576,-41.2825951384,-14.1640034453,45.690427496,23.3550632958,-44.8746567317,10.7894011299
48.2569253348,46.3505829661,15.1420173317,1.09159645561,68.4183212001,-42.1564555451,-14.5377312606,46.6240529322,23.8266544406,-45.8009188028,10.9822907992
49.4553811639,47.432530032,15.4206966071,1.13247080856,69.9045902877,-43.2704853811,-14.9849856798,47.8056632555,24.4226098195,-46.9747263022,11.1374904592
50.9791960998,48.8518773353,15.8355142626,1.16565457696,71.9415045933,-44.6388523239,-15.5068735962,49.2872770612,25.1770472928,-48.4436310104,11.4103095602
53.3304558591,51.0947766904,16.5606698074,1.2156061651,75.2503670635,-46.6763934997,-16.218283744,51.5469546056,26.3410895527,-50.6714264047,11.9331308749
52.5121157611,50.3006091437,16.2852915324,1.19563597557,74.070120724,-45.9726713488,-15.9927861926,50.7609539998,25.9366964307,-49.9021720022,11.7286026803
53.6482307269,51.3977719176,16.6421762504,1.21977185037,75.7032688603,-46.9631533788,-16.3238693298,51.8565723009,26.498189097,-50.9784901004,11.9850240125
53.6482307269,51.3977719176,16.6421762504,1.21977185037,75.7032688603,-46.9631533788,-16.3238693298,51.8565723009,26.498189097,-50.9784901004,11.9850240125
56.0124234891,53.631503006,17.3555127001,1.26748400061,78.9730630979,-49.0234293422,-17.0420283959,54.1354454671,27.6612845975,-53.2148452884,12.4914081935
54.58185145,52.2374363297,16.8927068167,1.24210289098,76.8887662082,-47.7958860839,-16.6498543665,52.761251988,26.9535202188,-51.8685969711,12.1407888883
55.2824805863,52.9079303124,17.0970609895,1.25617037965,77.8716001973,-48.4470048114,-16.892012511,53.448456309,27.303942489,-52.5543442721,12.284708615
55.5210424004,53.1405731867,17.169659265,1.26073209328,78.2159929497,-48.6606825608,-16.9726351149,53.6811661841,27.4222350985,-52.7839769332,12.3391175469
55.8592921388,53.4430424831,17.2362558463,1.27078200057,78.6185388577,-48.9957070239,-17.1174557144,54.0218885726,27.5947677379,-53.1303930048,12.3674663678
56.5892285803,54.15654727,17.4775436641,1.28764097894,79.6842856644,-49.6281199382,-17.3285877283,54.7286100618,27.9550136586,-53.8239071081,12.55347784
57.4565308106,54.9895894362,17.7836590863,1.3181045186,80.9232287335,-50.3360368224,-17.5471702592,55.5524995998,28.3771897773,-54.6179909506,12.7804789612
57.4565308106,54.9895894362,17.7836590863,1.3181045186,80.9232287335,-50.3360368224,-17.5471702592,55.5524995998,28.3771897773,-54.6179909506,12.7804789612
56.9497347535,54.522112673,17.6075720507,1.29662691115,80.2277163284,-49.9401640408,-17.4881295834,55.0883799285,28.1350678604,-54.1683750862,12.6479676756
56.9497347535,54.522112673,17.6075720507,1.29662691115,80.2277163284,-49.9401640408,-17.4881295834,55.0883799285,28.1350678604,-54.1683750862,12.6479676756
54.8051351665,52.5019964553,16.9695205314,1.23005124136,77.2979980629,-48.0776438058,-16.8294136211,53.0192247006,27.0811537308,-52.144608807,12.2027122149
51.0048955105,48.8748959325,15.7835641565,1.14071622981,71.9583830149,-44.7907804761,-15.6948839541,49.3573156074,25.2125694541,-48.5601224972,11.3378710371
49.6668046938,47.5997852694,15.3804879385,1.10832739223,70.0839001204,-43.5955529266,-15.2743694873,48.0646249285,24.5502460129,-47.2831178615,11.0557547423
48.2702687557,46.2519156463,14.9385732249,1.07656809437,68.0886393724,-42.3597754802,-14.8480427475,46.7167772314,23.8572394478,-45.9497398556,10.7331093546
48.2702687557,46.2519156463,14.9385732249,1.07656809437,68.0886393724,-42.3597754802,-14.8480427475,46.7167772314,23.8572394478,-45.9497398556,10.7331093546
46.6689169165,44.7086220076,14.4387323301,1.04494826318,65.8060259092,-40.9431274188,-14.3596604198,45.1614176704,23.0679318633,-44.4221162302,10.3598673703
45.4868864493,43.5605545634,14.0468827039,1.02131520886,64.0918513648,-39.9164007535,-14.0254301065,44.018122689,22.4839308299,-43.3005273111,10.0669054797
41.3350011455,39.5022484122,12.6640167347,0.935855304312,58.0099466355,-36.3546433775,-12.8799662195,40.0203741618,20.4308187495,-39.3840874808,9.04169772501
44.5282781417,42.5415333463,13.6477632175,1.00086190445,62.4882927724,-39.1242833946,-13.8296167635,43.0882642681,22.0036029461,-42.4019534085,9.75607063297
44.1762377175,42.2019662177,13.5365641074,0.994115081469,61.984576672,-38.8203635618,-13.7283226672,42.7488972658,21.8306065884,-42.0696381056,9.67341280258
47.7180797432,45.5904477943,14.5792999284,1.06650630302,66.9425158647,-41.9976353146,-14.9382482713,46.208611804,23.5904571073,-45.4899510852,10.4042290358
46.0913910864,44.0003941646,14.0084041665,1.03285132546,64.5678998211,-40.6079571762,-14.5023977297,44.6423490187,22.7902193957,-43.9588504175,9.97342311481
46.0913910864,44.0003941646,14.0084041665,1.03285132546,64.5678998211,-40.6079571762,-14.5023977297,44.6423490187,22.7902193957,-43.9588504175,9.97342311481
46.0913910864,44.0003941646,14.0084041665,1.03285132546,64.5678998211,-40.6079571762,-14.5023977297,44.6423490187,22.7902193957,-43.9588504175,9.97342311481
