happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
7.09559555903,6.82147200464,2.25717597168,0.152542709788,10.1100889067,-6.15237893107,-2.09730920787,6.84106215111,3.50377753156,-6.7213329451,1.63461524623
7.75936346007,7.46997536001,2.48178076242,0.165501511144,11.0734626212,-6.71928916223,-2.27778517801,7.47975143365,3.83479269874,-7.34854944149,1.80296647308
4.25281421492,4.10478183246,1.35201531988,0.0859012298366,6.0962613803,-3.68981278141,-1.25751268515,4.10695661347,2.10325398576,-4.03875021983,0.986931264653
3.97769513106,3.82654964648,1.25141884838,0.0790379663888,5.66483714041,-3.46014468455,-1.17724259246,3.84881873279,1.96607757796,-3.78008347826,0.905236053536
4.03837766094,3.88929899848,1.30512780428,0.0818466317076,5.77196156122,-3.48751348763,-1.16660116637,3.89184963226,1.99155195212,-3.81902967429,0.954785829613
2.51863435413,2.41784379502,0.808604592769,0.0490627238475,3.58390976404,-2.17687390277,-0.728548511748,2.43074808494,1.23765423227,-2.38098379592,0.592016112686
3.3415322733,3.1815624238,1.05196584276,0.0663345835066,4.70343367347,-2.89099976336,-0.972957389922,3.22733232226,1.63742300481,-3.14988849499,0.761761169553
1.23359799952,1.15947694767,0.364865369491,0.0252899773703,1.70883192491,-1.07283605675,-0.371862998017,1.19455616764,0.602566941292,-1.1624578507,0.260463749627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0200657492217,0.0190967422871,0.00635102472299,0.00039319780961,0.0283331722244,-0.0173344588489,-0.00605249638761,0.0193206335134,0.00983590846884,-0.0191392903972,0.00451459127436
0.224073069922,0.214975948518,0.0707767609551,0.00354767468531,0.316645341792,-0.19596947028,-0.0641840688885,0.217153911804,0.110080122375,-0.212185865087,0.0520096451641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.65304214353,2.54772896099,0.816337926077,0.0573401334143,3.77165756382,-2.31417750883,-0.794829976065,2.55619350015,1.31120082659,-2.51670384788,0.581771541451
4.48687234983,4.3067780502,1.37477311124,0.0959842151375,6.35118133118,-3.90526261502,-1.35547142947,4.3134851982,2.21706146007,-4.24561813335,0.989936635057
6.90333105801,6.6623958641,2.17267565131,0.147122575716,9.86758071095,-6.00295864459,-2.05281121134,6.64828668254,3.41372611584,-6.54244020726,1.59314199096
8.14945238413,7.88229550844,2.58057535222,0.171054084291,11.7014059754,-7.07837334434,-2.40171395785,7.85650140264,4.03129568296,-7.72375635454,1.89251347338
7.66123320991,7.42459127293,2.437833539,0.158996737346,11.0312046458,-6.65142346783,-2.24896527011,7.38406400352,3.79116193731,-7.26094830037,1.79641040574
4.20628180759,4.07740322128,1.34332283348,0.0864967756104,6.07115627356,-3.6641619708,-1.24106337802,4.06343892547,2.08337870775,-3.99736998906,0.982401844196
2.38353659406,2.31117099068,0.756023020974,0.0487427194993,3.44744536773,-2.0726879837,-0.704026526573,2.30339938493,1.17927370818,-2.26060632915,0.549030948971
1.27768687006,1.20746319597,0.363501636065,0.0311211409427,1.74883183161,-1.14677651066,-0.42488196263,1.24468016068,0.635593327671,-1.23052058026,0.242972979944
2.37814439654,2.2744061115,0.744238104294,0.0545161908317,3.34315125546,-2.06129133303,-0.704275367636,2.29615919839,1.17568163932,-2.25345876975,0.526979058372
7.97204055204,7.60955322036,2.47223138239,0.180741665401,11.2161920397,-6.90778169151,-2.3922101201,7.67499350158,3.94212756293,-7.54838882876,1.75879848844
6.87936672684,6.59280391492,2.17434734815,0.147984284307,9.76502243428,-5.93280203727,-2.02892458564,6.61174350984,3.40178800493,-6.50133721871,1.56341571381
6.05026114714,5.77649942101,1.88066159661,0.134060930461,8.5341379383,-5.23555994131,-1.81329307301,5.81724317669,2.99038643296,-5.72263936781,1.34443170672
5.62423818851,5.36500945165,1.73988255866,0.127095198472,7.91894138473,-4.864236678,-1.69089545714,5.407371569,2.779669032,-5.31658341373,1.2424974143
2.81848261295,2.75637207215,0.936283335479,0.056035246383,4.13150558018,-2.42170368189,-0.783574345222,2.71460733046,1.39506637185,-2.66162792304,0.694400750869
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.453420849799,0.445115833468,0.16405925864,0.0111517858382,0.669231963864,-0.383563053514,-0.117770024663,0.435574695567,0.222737495846,-0.423936609105,0.126048599047
1.89144066799,1.83677158249,0.547447611627,0.024805764867,2.68647366438,-1.74874560839,-0.719493749676,1.87763135364,0.951825506265,-1.86929503924,0.384281686424
5.27294942869,5.07708487669,1.5979526535,0.0946610986802,7.47808977865,-4.66961183004,-1.73330721008,5.13193734737,2.62711158735,-5.07431120231,1.1319488254
4.010705458,3.82337623488,1.21105979159,0.086563972335,5.61151804802,-3.50527294157,-1.24160291965,3.87616342396,1.99065908966,-3.82465344039,0.844557138197
6.24924560211,5.988080461,1.93720774492,0.131982447609,8.82961442828,-5.45485124257,-1.8959299996,6.02985611128,3.1009624989,-5.94860484855,1.37139945029
5.6831043918,5.46678566138,1.7999540637,0.117370317899,8.10219561329,-4.92265727266,-1.68362369071,5.46814737555,2.81639946858,-5.3869636628,1.29230142363
