happy joy love / sad,empathy / apathy,hope / despair,agree / disagree,compliment praise / criticize,calm / concern fear anxiety,comfort / pain discomfort,surprise awe / ,satisfaction / , / frustration anger, / annoyance
50.5310789824,48.6882351798,16.0279804374,1.03564005111,72.1769076883,-43.8940198023,-15.1056382688,48.752088399,24.9969106209,-47.939910092,11.6207119761
55.2297514352,53.2987192574,17.6349282116,1.12669250177,79.0950369991,-47.9193595942,-16.3811419745,53.2824507949,27.3202023313,-52.3810248886,12.8459144808
51.3125021097,49.537767411,16.3836586496,1.03907410275,73.5285277427,-44.5311730172,-15.2334153618,49.5116840444,25.3858654496,-48.6776725153,11.9391605796
51.8280215805,50.0196409699,16.5192165629,1.06148886424,74.1982338844,-44.9966621207,-15.3911118192,50.0063969291,25.6365082991,-49.1584695763,12.0433491308
52.4021429896,50.6271711357,16.6976499941,1.06200898403,75.0967249667,-45.5553082369,-15.6717975468,50.5826733685,25.9342684143,-49.742554709,12.1910009734
50.334426965,48.631351233,16.0183578475,1.01859380583,72.1252047978,-43.7931938146,-15.0926008608,48.6073497573,24.9157320298,-47.8059225358,11.6995678522
50.8465297351,49.0931208353,16.1454531046,1.03020749957,72.7801123131,-44.2702866663,-15.2765232586,49.1008230921,25.1637765383,-48.2951723349,11.7825259984
52.4638859933,50.6632071692,16.6785405894,1.06205108574,75.1172256999,-45.6636191578,-15.7146009338,50.6527117336,25.9637835107,-49.8154950139,12.171823824
54.5574662163,52.6551094697,17.2881634958,1.11634299906,78.0241666789,-47.5573988514,-16.4061828092,52.6917795111,27.0079828913,-51.8386166159,12.5934718704
54.520638267,52.6610358007,17.3033616919,1.10965613637,78.0624893954,-47.5202508287,-16.386556849,52.6598177154,26.9995182631,-51.8152414239,12.6180474824
58.8506801448,56.7174456148,18.5585352245,1.21639681707,83.9657016626,-51.3008121969,-17.7740266832,56.8167531435,29.1372461047,-55.9155072763,13.4903835808
58.928427535,56.7880296407,18.551495762,1.22261383403,84.0274873171,-51.4341672867,-17.8582619431,56.9049799371,29.188420372,-56.0313489457,13.4633368042
59.4499200482,57.3118169895,18.7668643965,1.23521831822,84.8302487502,-51.857439779,-17.9716860251,57.4027237757,29.4445757571,-56.5125126362,13.6318388553
60.4093782126,58.2554706709,19.1054808116,1.25169220829,86.2521645922,-52.6657077807,-18.2215225723,58.3222703409,29.9203517681,-57.413382715,13.8846260573
60.4093782126,58.2554706709,19.1054808116,1.25169220829,86.2521645922,-52.6657077807,-18.2215225723,58.3222703409,29.9203517681,-57.413382715,13.8846260573
62.1480393762,59.9094831543,19.6425632724,1.28137649229,88.683330556,-54.1737043969,-18.7409264462,59.9886999738,30.7724996306,-59.0521122419,14.2740468495
66.5295908936,64.0673277837,20.9097370208,1.3833913338,94.736183914,-58.1186820942,-20.1993020244,64.252098971,32.9545120531,-63.2900313142,15.1545035736
68.834343682,66.2846796994,21.655232445,1.423661636,98.0172129085,-60.1056742404,-20.8677903447,66.4658275693,34.092951672,-65.4725624672,15.6978055283
67.7898381769,65.3229763985,21.3888684774,1.38959705531,96.6253355568,-59.1774208836,-20.5286548378,65.4644896333,33.5809965016,-64.4911970139,15.5347214008
67.1829416107,64.7298181568,21.1921157837,1.37461808423,95.749448664,-58.6812778539,-20.3652758668,64.8921968954,33.2801798159,-63.9386310399,15.3890036381
66.4235958116,63.9414554298,20.8975601126,1.36436565726,94.5361925752,-58.01510961,-20.1799554055,64.1503301582,32.9005656001,-63.2065869757,15.1507225132
69.6175588859,66.9834818582,21.8450246206,1.43570519519,98.9884702091,-60.8936895173,-21.2302932128,67.2470870535,34.4888608392,-66.2940630724,15.8256235675
71.3641464497,68.6199122841,22.3444077957,1.47709539732,101.368840203,-62.4411920199,-21.8005880512,68.9323488421,35.3529330491,-67.9644333345,16.1736372894
73.9583494914,71.150078683,23.1649369787,1.51048538212,105.125361465,-64.7516400283,-22.6653091092,71.4659932782,36.6445266223,-70.4712154439,16.7844980742
73.9583494914,71.150078683,23.1649369787,1.51048538212,105.125361465,-64.7516400283,-22.6653091092,71.4659932782,36.6445266223,-70.4712154439,16.7844980742
75.4618497905,72.6365622223,23.7104130788,1.54039401867,107.387735213,-66.013404591,-23.036709554,72.8986807613,37.3847044561,-71.8694432277,17.2139371305
75.8268610925,72.9339000345,23.7369136153,1.54937239592,107.771049821,-66.4010869906,-23.2443090677,73.2647427002,37.5704112177,-72.2528396213,17.21125323
71.2810178925,68.5987438382,22.330636534,1.44777811309,101.346862741,-62.4608323641,-21.8662323667,68.8848950051,35.3175205975,-67.9377574732,16.215767182
72.2209339453,69.4953095878,22.6200005131,1.47417703267,102.673888092,-63.2668428588,-22.1465875812,69.789491046,35.7773006143,-68.8152963984,16.4181733595
72.2639824315,69.5379207604,22.6330553826,1.47490328848,102.735835812,-63.3072374427,-22.165154654,69.8316105377,35.7988273885,-68.8571592474,16.4278173173
72.2639824315,69.5379207604,22.6330553826,1.47490328848,102.735835812,-63.3072374427,-22.165154654,69.8316105377,35.7988273885,-68.8571592474,16.4278173173
74.4734482897,71.6812290103,23.3057223737,1.51792495172,105.911034395,-65.2638453136,-22.8646089042,71.9759452488,36.8945705555,-70.9721952622,16.92258149
